0.266776596,0.266776596,0.266776596,0.266776596,0.267478723
0.524265957,0.524265957,0.524265957,0.524031915,0.525095745
0.237595745,0.237648936,0.237425532,0.238265957,0.241234043
0.477893617,0.477702128,0.47943617,0.480904255,0.482840426
