1.761530989068801034e+02,1.765805605847321260e+02,1.768157503788685290e+02,1.774796871370008944e+02,1.779159426279514662e+02,1.675162530150941791e+02,1.736582691354657584e+02,1.670521749880695097e+02,1.736582691354657584e+02
3.759665836836294943e+02,3.763820121842909430e+02,3.766339669101799927e+02,3.765957284878850260e+02,3.764364883513651989e+02,3.536732835454350266e+02,3.501753185762785279e+02,3.533220483070240334e+02,3.501753185762785279e+02
